Time;Ano_Trimestre;Open;High;Low;Close;Volume;Retorno_Pct;Z_Score;Amplitude_Relativa;Volume_Relativo;Tipo_Movimento;Limite_Dinamico;Num_Criterios;Criterio_Principal;Score_Confianca
2022-06-13 11:50:00;2022-Q2;212.72;212.72;211.26;211.26;42;-0.69;-4.09;4.67;5.2;Baixa;0.4;2;Volume Alto;99
2024-01-26 12:05:00;2024-Q1;190.46;191.31;190.46;191.31;27;0.45;3.77;4.64;5.7;Alta;0.4;2;Volume Alto;99
2023-08-31 10:05:00;2023-Q3;152.44;152.44;151.35;151.35;32;-0.72;-3.69;6.14;3.9;Baixa;0.4;2;Amplitude Alta;99
2021-11-12 11:30:00;2021-Q4;202.3;202.38;200.55;200.55;16;-0.87;-4.97;6.09;2.3;Baixa;0.4;2;Amplitude Alta;99
2025-06-27 13:00:00;2025-Q2;336.06;338.95;335.93;338.95;40;0.86;3.26;4.71;6.2;Alta;0.4;2;Volume Alto;99
2023-05-10 09:40:00;2023-Q2;175.28;176.13;175.28;176.13;25;0.48;3.5;4.79;5.8;Alta;0.4;2;Volume Alto;99
2022-08-11 11:05:00;2022-Q3;201.71;202.44;200.37;200.37;15;-0.66;-4.22;7.06;2.0;Baixa;0.4;2;Amplitude Alta;99
2023-11-28 10:20:00;2023-Q4;167.87;167.87;166.74;166.74;12;-0.67;-5.1;6.2;1.9;Baixa;0.4;2;Amplitude Alta;98
2023-09-19 13:10:00;2023-Q3;157.63;158.56;157.63;158.56;19;0.59;3.82;4.75;5.4;Alta;0.4;2;Volume Alto;98
2024-12-13 11:50:00;2024-Q4;363.47;363.47;360.62;360.62;5;-0.78;-4.42;7.12;1.6;Baixa;0.4;2;Amplitude Alta;98
2025-11-19 09:40:00;2025-Q4;471.35;471.35;468.15;468.35;39;-0.64;-3.66;4.8;5.5;Baixa;0.4;2;Volume Alto;98
2024-07-12 11:50:00;2024-Q3;259.46;259.46;257.67;257.67;53;-0.69;-3.73;4.63;5.6;Baixa;0.4;2;Volume Alto;98
2024-01-08 11:55:00;2024-Q1;179.57;180.42;179.57;180.42;32;0.47;2.82;4.13;7.4;Alta;0.44;2;Volume Alto;98
2025-04-09 14:20:00;2025-Q2;386.88;393.02;386.79;392.06;29;1.34;4.22;6.76;2.2;Alta;0.4;2;Amplitude Alta;98
2022-10-07 12:20:00;2022-Q4;196.0;196.99;195.77;196.99;36;0.51;3.45;4.73;5.8;Alta;0.4;2;Volume Alto;98
2021-03-23 12:20:00;2021-Q1;127.81;127.81;127.16;127.16;11;-0.51;-4.59;6.07;2.6;Baixa;0.4;2;Amplitude Alta;98
2025-10-06 10:45:00;2025-Q4;442.88;443.02;438.92;440.32;66;-0.58;-2.66;5.33;6.1;Baixa;0.47;2;Volume Alto;98
2021-04-06 11:25:00;2021-Q2;122.73;123.3;122.73;123.3;16;0.46;3.49;6.12;4.0;Alta;0.4;2;Amplitude Alta;98
2025-06-27 10:40:00;2025-Q2;337.8;337.8;333.68;333.68;34;-1.22;-4.28;6.27;2.8;Baixa;0.4;2;Amplitude Alta;98
2025-03-13 10:00:00;2025-Q1;419.41;419.41;416.81;416.81;11;-0.62;-4.33;6.51;2.3;Baixa;0.4;2;Amplitude Alta;97
2024-08-12 10:50:00;2024-Q3;257.33;258.27;256.27;258.27;46;0.37;2.65;6.41;4.6;Neutro;0.47;2;Amplitude Alta;97
2022-06-21 11:15:00;2022-Q2;221.5;222.46;221.5;222.46;73;0.43;3.54;4.03;6.4;Alta;0.4;2;Volume Alto;97
2023-08-31 10:45:00;2023-Q3;152.27;153.08;152.27;153.08;10;0.53;3.76;6.25;3.3;Alta;0.4;2;Amplitude Alta;97
2024-12-17 11:35:00;2024-Q4;357.99;357.99;355.8;356.24;15;-0.49;-3.07;5.2;5.6;Baixa;0.4;2;Volume Alto;97
2024-01-23 11:00:00;2024-Q1;190.79;190.79;189.62;189.62;8;-0.61;-4.36;6.05;2.8;Baixa;0.4;2;Amplitude Alta;97
2021-12-08 11:00:00;2021-Q4;223.86;224.06;222.62;222.65;50;-0.54;-3.11;4.03;6.9;Baixa;0.4;2;Volume Alto;97
2021-02-25 10:55:00;2021-Q1;133.31;134.09;133.31;134.09;4;0.59;4.27;7.13;1.5;Alta;0.4;2;Amplitude Alta;97
2025-05-27 10:35:00;2025-Q2;409.32;411.65;409.32;411.52;25;0.54;3.31;5.06;5.3;Alta;0.4;2;Volume Alto;96
2025-12-03 11:30:00;2025-Q4;463.0;465.1;463.0;464.5;25;0.32;2.66;5.0;6.2;Neutro;0.47;2;Volume Alto;96
2024-07-19 11:00:00;2024-Q3;248.57;250.82;248.53;249.76;14;0.48;2.96;7.44;2.7;Alta;0.41;2;Amplitude Alta;96
2024-03-04 12:40:00;2024-Q1;191.09;192.19;191.04;192.19;7;0.58;4.6;6.98;1.1;Alta;0.4;2;Amplitude Alta;96
2023-12-06 11:35:00;2023-Q4;173.8;173.88;173.11;173.11;51;-0.4;-2.95;4.28;6.7;Neutro;0.41;2;Volume Alto;96
2025-01-14 14:20:00;2025-Q1;354.36;354.4;353.17;353.17;28;-0.34;-3.38;4.43;5.9;Neutro;0.4;2;Volume Alto;96
2024-09-20 12:25:00;2024-Q3;263.65;263.65;262.01;262.53;59;-0.42;-2.93;4.55;6.3;Baixa;0.41;2;Volume Alto;95
2021-08-02 10:40:00;2021-Q3;173.92;176.38;173.92;176.38;6;1.41;4.5;7.22;0.8;Alta;0.4;2;Amplitude Alta;95
2021-10-26 11:25:00;2021-Q4;198.61;200.24;198.61;199.68;44;0.54;2.97;4.51;6.2;Alta;0.41;2;Volume Alto;95
2021-03-22 14:35:00;2021-Q1;127.81;127.81;127.03;127.03;3;-0.61;-4.75;6.94;0.8;Baixa;0.4;2;Amplitude Alta;95
2024-04-23 09:45:00;2024-Q2;230.02;230.02;228.1;228.91;42;-0.48;-2.83;5.62;5.0;Baixa;0.43;2;Volume Alto;95
2025-04-16 11:00:00;2025-Q2;413.71;415.45;413.71;415.45;53;0.42;2.82;3.47;7.7;Neutro;0.44;2;Volume Alto;95
2023-01-12 10:00:00;2023-Q1;146.53;146.53;145.56;145.56;38;-0.66;-3.18;4.57;5.8;Baixa;0.4;2;Volume Alto;95
2023-07-31 14:05:00;2023-Q3;152.31;154.14;152.31;153.4;26;0.72;3.15;6.11;3.9;Alta;0.4;2;Amplitude Alta;94
2025-07-02 11:55:00;2025-Q3;318.34;318.34;315.46;316.38;15;-0.62;-3.57;7.23;1.9;Baixa;0.4;2;Amplitude Alta;94
2021-01-06 11:00:00;2021-Q1;119.81;120.58;119.81;120.32;8;0.43;3.71;7.38;1.5;Alta;0.4;2;Amplitude Alta;94
2025-04-15 09:40:00;2025-Q2;406.57;409.32;406.57;409.32;8;0.68;4.14;6.41;2.2;Alta;0.4;2;Amplitude Alta;94
2024-03-27 10:25:00;2024-Q1;194.7;194.83;194.02;194.02;41;-0.35;-3.15;5.09;5.1;Neutro;0.4;2;Volume Alto;94
2021-02-22 14:25:00;2021-Q1;128.22;128.84;128.22;128.84;29;0.48;2.94;4.81;5.7;Alta;0.41;2;Volume Alto;94
2024-02-20 13:00:00;2024-Q1;188.24;188.24;187.48;187.64;13;-0.32;-3.28;6.37;3.3;Neutro;0.4;2;Amplitude Alta;94
2021-06-08 09:55:00;2021-Q2;158.33;159.03;158.04;159.03;18;0.44;3.03;6.2;3.9;Alta;0.4;2;Amplitude Alta;94
2025-10-03 13:00:00;2025-Q4;448.53;451.43;448.53;451.34;61;0.63;2.73;3.44;7.7;Alta;0.45;2;Volume Alto;94
2022-12-07 13:45:00;2022-Q4;152.02;152.02;151.23;151.23;11;-0.52;-4.1;6.19;2.4;Baixa;0.4;2;Amplitude Alta;94
2021-02-17 13:45:00;2021-Q1;121.82;122.23;121.82;122.23;12;0.34;3.8;6.4;2.6;Neutro;0.4;2;Amplitude Alta;94
2024-04-19 10:05:00;2024-Q2;240.02;240.02;237.8;238.27;47;-0.73;-3.2;5.02;5.1;Baixa;0.4;2;Volume Alto;94
2024-06-26 10:50:00;2024-Q2;235.29;235.72;233.85;233.85;20;-0.61;-4.07;6.23;2.4;Baixa;0.4;2;Amplitude Alta;94
2023-12-15 12:20:00;2023-Q4;187.68;187.68;186.63;186.63;43;-0.56;-2.99;4.56;5.9;Baixa;0.4;2;Volume Alto;93
2023-03-03 10:30:00;2023-Q1;169.23;169.23;168.37;168.37;29;-0.51;-3.52;4.01;5.9;Baixa;0.4;2;Volume Alto;93
2025-01-02 11:00:00;2025-Q1;352.69;354.75;352.69;354.05;10;0.39;3.05;6.93;2.8;Neutro;0.4;2;Amplitude Alta;93
2021-01-05 12:50:00;2021-Q1;120.32;120.83;120.32;120.83;22;0.42;2.85;4.43;6.2;Neutro;0.43;2;Volume Alto;93
2024-07-02 12:30:00;2024-Q3;239.89;239.89;237.89;237.89;9;-0.83;-4.41;6.56;1.5;Baixa;0.4;2;Amplitude Alta;93
2024-11-04 13:05:00;2024-Q4;259.28;260.23;259.28;260.23;21;0.37;3.24;4.85;5.1;Neutro;0.4;2;Volume Alto;93
2023-08-03 10:55:00;2023-Q3;154.68;154.8;153.75;153.87;9;-0.52;-3.82;6.51;2.3;Baixa;0.4;2;Amplitude Alta;93
