Time;Ano_Trimestre;Open;High;Low;Close;Volume;Retorno_Pct;Z_Score;Amplitude_Relativa;Volume_Relativo;Tipo_Movimento;Score_Confianca
2021-01-05 11:40:00;2021-Q1;119.72;120.02;119.59;120.02;5;0.25;1.67;3.72;1.2;Neutro;49
2021-12-10 12:00:00;2021-Q4;215.53;215.61;214.91;214.91;17;-0.29;-1.79;2.76;2.3;Neutro;49
2025-03-21 10:30:00;2025-Q1;432.01;433.25;432.01;433.25;4;0.29;2.16;3.02;1.5;Neutro;49
2021-04-06 12:50:00;2021-Q2;123.22;123.5;123.22;123.5;5;0.23;1.85;3.42;1.4;Neutro;49
2024-02-15 11:10:00;2024-Q1;187.23;187.6;187.23;187.6;11;0.2;1.84;2.66;2.3;Neutro;49
2023-11-13 10:15:00;2023-Q4;166.82;166.82;166.33;166.33;4;-0.29;-2.5;3.26;0.7;Neutro;49
2022-03-09 14:25:00;2022-Q1;216.44;217.02;216.4;217.02;7;0.27;2.26;2.7;1.7;Neutro;49
2024-02-20 15:25:00;2024-Q1;189.66;190.06;189.66;190.06;5;0.21;2.27;3.44;0.8;Neutro;49
2023-10-02 11:45:00;2023-Q4;146.88;147.44;146.8;146.96;28;0.05;0.22;3.98;2.8;Neutro;49
2025-08-22 10:25:00;2025-Q3;438.87;441.28;438.87;441.28;28;0.55;2.14;2.34;2.3;Neutro;49
2022-09-13 11:15:00;2022-Q3;199.79;200.55;199.79;200.48;4;0.35;2.45;3.18;0.9;Neutro;49
2025-10-03 10:15:00;2025-Q4;448.05;448.05;446.12;446.55;21;-0.33;-1.49;2.42;3.1;Neutro;49
2022-06-27 10:25:00;2022-Q2;211.72;211.72;211.11;211.3;15;-0.2;-1.47;3.11;2.3;Neutro;49
2023-07-24 12:50:00;2023-Q3;151.93;151.93;151.46;151.46;8;-0.31;-2.17;2.46;2.1;Neutro;49
2021-06-04 13:15:00;2021-Q2;160.13;160.79;160.13;160.79;8;0.41;2.14;3.07;1.4;Neutro;49
2022-06-24 12:40:00;2022-Q2;212.14;212.57;211.99;212.3;38;0.08;0.68;2.39;4.2;Neutro;49
2024-10-01 11:05:00;2024-Q4;273.01;273.88;272.67;273.88;10;0.32;1.93;3.39;1.3;Neutro;49
2022-07-06 12:15:00;2022-Q3;206.58;207.85;206.58;206.97;12;0.19;1.03;3.58;2.2;Neutro;49
2024-07-17 11:35:00;2024-Q3;255.16;255.16;254.23;254.27;9;-0.35;-2.33;3.05;1.2;Neutro;49
2023-07-13 11:50:00;2023-Q3;146.07;146.65;146.07;146.65;15;0.4;2.0;2.69;2.1;Neutro;49
2021-12-13 10:00:00;2021-Q4;216.82;217.56;216.78;217.56;8;0.34;2.41;2.9;1.2;Neutro;49
2025-02-11 10:45:00;2025-Q1;447.12;447.12;445.19;445.19;19;-0.43;-2.03;2.47;2.3;Neutro;49
2025-01-02 10:00:00;2025-Q1;352.25;353.17;352.25;353.17;6;0.26;1.97;3.0;1.7;Neutro;49
2024-11-25 10:25:00;2024-Q4;337.49;338.71;337.4;338.67;11;0.35;2.36;2.74;1.5;Neutro;49
2022-12-02 14:10:00;2022-Q4;153.32;153.62;153.28;153.62;13;0.2;1.45;2.29;3.3;Neutro;49
2024-12-18 10:00:00;2024-Q4;366.76;366.76;365.18;365.44;11;-0.36;-1.6;2.71;2.6;Neutro;49
2022-07-13 10:15:00;2022-Q3;197.42;197.53;195.92;196.69;15;-0.37;-1.25;3.33;2.3;Neutro;49
2025-06-09 11:55:00;2025-Q2;403.83;404.33;402.91;404.24;17;0.1;0.49;2.17;4.7;Neutro;49
2021-11-10 09:55:00;2021-Q4;194.79;194.98;194.2;194.98;9;0.1;0.63;4.1;2.1;Neutro;49
2021-09-01 09:45:00;2021-Q3;191.11;191.63;190.51;190.51;8;-0.31;-1.51;3.89;1.2;Neutro;49
2025-09-30 13:15:00;2025-Q3;436.93;437.32;435.68;435.68;14;-0.29;-1.79;2.48;2.6;Neutro;49
2024-07-02 14:55:00;2024-Q3;235.38;236.02;235.29;236.02;12;0.27;1.75;2.78;2.3;Neutro;49
2024-05-14 10:40:00;2024-Q2;205.17;205.17;204.19;204.19;9;-0.48;-2.28;2.81;1.5;Neutro;49
2024-10-21 10:55:00;2024-Q4;261.79;262.35;261.75;262.35;17;0.21;1.43;2.14;3.5;Neutro;49
2021-09-27 10:10:00;2021-Q3;185.4;185.4;184.69;184.69;4;-0.38;-2.41;2.97;1.2;Neutro;48
2023-05-04 10:30:00;2023-Q2;171.13;171.75;171.09;171.75;10;0.36;2.33;2.92;1.3;Neutro;48
2025-09-25 11:20:00;2025-Q3;419.1;421.27;419.1;421.27;7;0.52;2.68;2.96;0.8;Neutro;48
2025-08-22 11:25:00;2025-Q3;443.12;445.1;443.12;445.1;19;0.45;1.92;2.07;2.9;Neutro;48
2025-10-30 10:00:00;2025-Q4;453.56;454.82;453.42;454.82;7;0.28;1.7;2.88;2.2;Neutro;48
2024-05-29 11:05:00;2024-Q2;238.57;239.97;238.57;239.97;8;0.59;2.9;2.85;0.7;Neutro;48
2024-01-03 15:45:00;2024-Q1;185.3;186.19;185.3;186.19;14;0.48;2.44;2.77;1.4;Neutro;48
2022-05-09 09:35:00;2022-Q2;196.07;196.76;195.92;196.42;15;0.18;0.84;3.11;3.1;Neutro;48
2025-07-17 14:55:00;2025-Q3;346.32;346.32;343.66;345.04;8;-0.37;-1.44;4.12;1.0;Neutro;48
2025-04-29 12:25:00;2025-Q2;440.64;440.64;438.48;439.54;19;-0.25;-1.27;2.59;3.1;Neutro;48
2024-06-14 10:40:00;2024-Q2;233.89;234.7;233.89;234.7;8;0.35;2.13;2.81;1.7;Neutro;48
2025-08-28 11:45:00;2025-Q3;450.95;452.69;450.95;452.69;8;0.39;1.81;2.32;2.8;Neutro;48
2021-04-06 12:10:00;2021-Q2;123.3;123.38;123.05;123.05;4;-0.2;-1.65;3.75;1.2;Neutro;48
2021-09-30 09:45:00;2021-Q3;187.32;187.32;186.2;186.52;8;-0.43;-1.79;2.52;2.5;Neutro;48
2025-08-05 12:45:00;2025-Q3;341.56;341.56;340.69;340.73;6;-0.24;-1.61;2.73;2.5;Neutro;48
2022-08-16 11:50:00;2022-Q3;202.4;202.4;201.75;201.75;6;-0.32;-2.18;3.26;1.1;Neutro;48
2022-11-08 11:30:00;2022-Q4;152.64;152.64;151.83;151.83;8;-0.53;-2.58;2.86;1.0;Neutro;48
2024-12-02 15:40:00;2024-Q4;322.5;322.5;320.79;320.79;5;-0.53;-2.63;3.1;0.7;Neutro;48
2021-07-21 12:20:00;2021-Q3;168.46;168.67;167.35;168.67;39;0.12;0.17;2.49;4.7;Neutro;48
2025-06-27 11:05:00;2025-Q2;333.0;333.04;331.48;331.48;20;-0.46;-1.76;2.73;2.3;Neutro;48
2021-12-27 11:55:00;2021-Q4;212.11;212.89;212.11;212.89;8;0.37;2.06;2.59;2.1;Neutro;48
2023-03-08 10:30:00;2023-Q1;170.31;170.31;169.66;169.66;16;-0.38;-2.12;2.88;1.6;Neutro;48
2022-01-05 13:50:00;2022-Q1;216.86;216.86;215.96;216.86;6;0.0;0.09;4.22;2.7;Neutro;48
2025-08-12 10:15:00;2025-Q3;371.78;372.74;371.04;372.74;7;0.26;1.62;3.4;1.6;Neutro;48
2022-10-24 13:05:00;2022-Q4;172.27;173.0;172.23;173.0;4;0.42;2.3;3.1;1.1;Neutro;48
2022-01-06 12:15:00;2022-Q1;215.57;216.58;215.57;215.8;19;0.11;0.34;2.42;4.6;Neutro;48
2024-07-12 12:00:00;2024-Q3;257.5;257.85;256.91;256.99;21;-0.2;-1.06;2.56;3.4;Neutro;48
2021-12-15 11:50:00;2021-Q4;218.49;219.5;218.49;219.5;6;0.46;2.39;3.11;1.0;Neutro;48
2021-02-12 12:50:00;2021-Q1;120.39;120.59;120.39;120.59;10;0.17;1.58;2.5;2.8;Neutro;48
2021-07-06 09:35:00;2021-Q3;148.98;149.06;148.65;148.65;7;-0.22;-1.54;2.68;2.6;Neutro;48
2025-11-18 10:35:00;2025-Q4;474.0;475.85;474.0;475.85;6;0.39;2.28;2.81;1.5;Neutro;48
2022-04-08 11:10:00;2022-Q2;219.82;220.16;219.82;220.12;26;0.14;1.12;2.12;3.9;Neutro;48
2024-05-23 13:00:00;2024-Q2;224.49;224.49;223.64;223.64;12;-0.38;-1.99;2.84;1.8;Neutro;48
2025-12-11 13:05:00;2025-Q4;462.1;462.1;461.1;461.1;10;-0.22;-1.56;2.39;3.0;Neutro;48
2024-10-22 10:45:00;2024-Q4;258.37;258.71;258.11;258.11;25;-0.1;-1.06;2.67;3.3;Neutro;48
2021-04-14 09:55:00;2021-Q2;129.86;129.86;129.62;129.66;23;-0.15;-1.14;2.25;3.7;Neutro;48
2024-04-08 14:15:00;2024-Q2;217.34;217.85;217.0;217.85;16;0.23;1.56;3.42;1.7;Neutro;48
2025-07-22 11:05:00;2025-Q3;331.35;332.35;331.35;332.35;7;0.3;1.78;2.39;2.7;Neutro;48
2025-07-24 12:20:00;2025-Q3;341.56;341.56;340.18;340.18;5;-0.4;-2.15;2.93;1.5;Neutro;48
2025-08-26 11:35:00;2025-Q3;446.79;446.79;444.18;444.23;9;-0.57;-2.24;3.01;1.3;Neutro;48
2025-02-12 10:25:00;2025-Q1;452.2;452.2;450.45;450.45;8;-0.39;-2.29;2.65;1.7;Neutro;48
2024-10-21 10:45:00;2024-Q4;261.23;261.66;260.88;261.66;17;0.16;1.07;2.68;3.3;Neutro;48
2025-03-14 12:35:00;2025-Q1;413.69;414.57;413.69;414.57;3;0.21;1.86;3.61;1.1;Neutro;48
2024-05-06 11:40:00;2024-Q2;201.34;201.34;200.83;201.04;20;-0.15;-0.94;2.16;4.1;Neutro;48
2022-12-14 11:25:00;2022-Q4;157.5;157.5;156.98;157.5;25;0.0;-0.18;2.43;4.8;Neutro;48
2025-04-16 14:00:00;2025-Q2;414.4;415.32;413.9;415.32;25;0.22;1.29;2.59;3.1;Neutro;48
2024-06-13 11:15:00;2024-Q2;238.06;238.7;238.02;238.7;16;0.27;1.63;2.26;3.0;Neutro;48
2022-09-29 11:30:00;2022-Q3;203.0;203.0;202.43;202.47;14;-0.26;-1.63;2.4;2.9;Neutro;48
2025-02-27 13:05:00;2025-Q1;408.4;408.4;407.08;407.08;3;-0.32;-2.14;3.4;0.9;Neutro;48
2025-06-11 10:10:00;2025-Q2;397.14;398.19;397.14;398.06;5;0.23;1.96;3.11;1.5;Neutro;48
2023-03-16 09:35:00;2023-Q1;169.27;169.46;168.8;168.8;16;-0.28;-1.8;3.02;1.9;Neutro;48
2023-01-06 10:30:00;2023-Q1;154.18;154.44;153.84;154.44;9;0.17;1.23;3.52;2.0;Neutro;48
2025-10-23 11:35:00;2025-Q4;490.1;490.1;487.25;487.25;26;-0.58;-2.43;2.7;1.4;Neutro;48
2024-04-22 11:45:00;2024-Q2;234.4;235.29;234.4;235.29;5;0.38;2.3;2.69;1.6;Neutro;48
2022-06-15 11:30:00;2022-Q2;218.17;218.24;217.67;217.67;19;-0.23;-1.59;2.06;3.3;Neutro;48
2023-05-22 10:20:00;2023-Q2;176.44;177.1;176.44;176.95;5;0.29;2.26;3.32;0.9;Neutro;48
2022-11-29 10:30:00;2022-Q4;155.75;156.38;155.75;156.31;18;0.36;2.06;2.68;1.9;Neutro;48
2025-04-08 10:20:00;2025-Q2;385.51;388.3;385.51;388.3;4;0.72;2.36;3.27;0.8;Neutro;48
2025-04-30 11:45:00;2025-Q2;442.42;443.93;442.42;443.75;14;0.3;1.93;2.53;2.3;Neutro;48
2021-10-25 12:30:00;2021-Q4;192.42;193.06;192.42;192.9;9;0.25;1.24;2.11;3.8;Neutro;48
2021-04-16 12:55:00;2021-Q2;126.99;127.16;126.87;126.87;19;-0.09;-1.12;2.8;3.0;Neutro;48
2021-11-26 11:00:00;2021-Q4;223.94;225.5;223.94;225.5;9;0.7;2.63;2.61;1.3;Neutro;48
2025-10-06 14:55:00;2025-Q4;441.77;441.77;439.11;439.11;3;-0.6;-2.8;3.21;0.3;Neutro;48
2023-12-21 14:30:00;2023-Q4;190.14;190.14;189.66;189.66;15;-0.25;-1.85;2.87;2.0;Neutro;48
2024-10-23 13:05:00;2024-Q4;263.52;264.13;263.48;263.78;12;0.1;0.98;2.6;3.5;Neutro;48
2022-07-01 12:30:00;2022-Q3;214.02;214.02;213.37;213.37;11;-0.3;-1.96;2.76;2.0;Neutro;48
2024-05-14 14:30:00;2024-Q2;206.36;207.42;206.36;206.79;13;0.21;1.11;4.01;1.5;Neutro;48
2022-08-22 13:10:00;2022-Q3;204.76;205.22;204.53;204.53;19;-0.11;-0.89;2.13;4.2;Neutro;48
2025-10-17 11:45:00;2025-Q4;451.68;453.95;451.68;453.95;10;0.5;2.3;2.94;1.3;Neutro;48
2021-03-10 10:30:00;2021-Q1;127.57;127.57;127.28;127.28;4;-0.23;-2.01;3.17;1.4;Neutro;48
2024-02-15 12:30:00;2024-Q1;187.23;187.64;187.23;187.64;8;0.22;2.12;2.97;1.5;Neutro;48
2021-12-14 10:55:00;2021-Q4;219.15;219.15;218.33;218.33;6;-0.37;-2.34;2.51;1.8;Neutro;48
2024-04-29 10:20:00;2024-Q2;232.32;233.46;232.32;232.91;16;0.25;1.3;2.98;2.6;Neutro;48
2023-03-07 10:00:00;2023-Q1;169.93;169.93;169.15;169.15;4;-0.46;-2.34;3.05;1.1;Neutro;48
2025-08-19 10:40:00;2025-Q3;406.48;408.13;406.0;408.03;19;0.38;1.69;2.58;2.6;Neutro;48
2025-03-14 13:45:00;2025-Q1;416.15;416.95;416.15;416.95;6;0.19;1.56;3.22;1.9;Neutro;48
2022-08-23 11:35:00;2022-Q3;206.41;207.29;206.41;207.29;23;0.43;2.35;2.24;2.1;Neutro;48
2022-11-01 11:15:00;2022-Q4;159.95;160.37;159.72;160.37;16;0.26;1.23;2.06;3.8;Neutro;48
2022-08-01 09:45:00;2022-Q3;203.28;203.28;202.29;202.29;23;-0.49;-2.09;2.32;2.3;Neutro;48
2022-07-05 10:05:00;2022-Q3;209.57;209.57;208.65;208.65;36;-0.44;-1.91;2.26;2.6;Neutro;48
2021-01-13 12:15:00;2021-Q1;119.55;119.94;119.55;119.94;15;0.33;1.65;2.3;2.9;Neutro;48
2025-11-05 12:20:00;2025-Q4;481.88;483.24;481.88;482.9;30;0.21;1.36;2.31;3.3;Neutro;48
2021-08-27 14:45:00;2021-Q3;186.68;187.48;186.24;186.36;21;-0.17;-0.81;3.2;2.9;Neutro;48
2025-07-09 10:30:00;2025-Q3;317.25;318.89;317.25;318.89;8;0.52;2.1;2.98;1.5;Neutro;48
2024-01-16 15:55:00;2024-Q1;183.36;184.21;183.36;184.01;31;0.35;1.81;2.83;2.1;Neutro;48
2024-12-03 10:55:00;2024-Q4;329.86;331.05;329.86;331.05;7;0.36;2.1;2.6;2.0;Neutro;48
2022-09-27 09:40:00;2022-Q3;204.61;205.49;204.61;205.3;36;0.34;1.58;2.19;3.2;Neutro;48
2024-09-12 11:10:00;2024-Q3;260.36;260.92;260.27;260.88;21;0.2;1.45;2.16;3.4;Neutro;48
2022-06-03 12:00:00;2022-Q2;223.42;223.46;222.58;222.58;16;-0.38;-2.22;2.63;1.8;Neutro;48
2023-10-25 11:00:00;2023-Q4;159.85;159.85;159.36;159.36;16;-0.31;-1.84;3.04;1.8;Neutro;48
2023-09-25 10:20:00;2023-Q3;149.05;149.05;148.65;148.65;9;-0.27;-2.02;2.51;2.2;Neutro;48
2025-09-08 12:05:00;2025-Q3;451.82;453.37;451.58;453.37;14;0.34;1.98;2.48;2.3;Neutro;48
2024-03-27 11:05:00;2024-Q1;195.64;196.06;195.64;195.81;15;0.09;0.87;2.66;3.5;Neutro;48
2022-07-15 11:40:00;2022-Q3;187.4;187.94;186.6;186.98;16;-0.22;-1.28;3.61;1.8;Neutro;48
2024-11-13 09:40:00;2024-Q4;286.58;286.62;285.36;285.36;3;-0.43;-2.68;2.96;0.7;Neutro;48
2021-04-13 10:40:00;2021-Q2;126.58;126.99;126.46;126.99;12;0.32;1.96;3.25;1.3;Neutro;48
2024-04-17 14:45:00;2024-Q2;246.61;247.97;246.61;247.97;14;0.55;2.66;2.5;1.3;Neutro;48
2022-01-31 14:55:00;2022-Q1;224.48;224.95;224.48;224.95;17;0.21;2.09;2.34;2.3;Neutro;48
2022-08-25 11:30:00;2022-Q3;217.7;218.89;217.7;218.35;12;0.3;1.35;3.23;2.2;Neutro;48
2022-06-23 11:05:00;2022-Q2;218.78;218.78;217.86;218.05;27;-0.33;-1.53;2.5;2.8;Neutro;48
2023-06-14 10:45:00;2023-Q2;165.08;165.66;165.04;165.66;6;0.35;2.13;3.34;1.0;Neutro;48
2022-07-06 11:20:00;2022-Q3;207.23;207.89;206.97;207.73;24;0.24;1.22;2.28;3.5;Neutro;48
2022-07-26 10:15:00;2022-Q3;198.87;199.3;198.41;198.41;3;-0.23;-1.85;3.8;0.8;Neutro;48
2022-06-29 10:15:00;2022-Q2;209.38;210.76;209.27;210.19;52;0.39;1.08;2.86;3.0;Neutro;48
2024-04-15 13:25:00;2024-Q2;233.59;234.53;233.59;234.36;31;0.33;1.99;2.66;2.0;Neutro;48
2025-11-28 14:40:00;2025-Q4;470.0;470.0;468.8;468.8;14;-0.26;-1.52;2.26;3.1;Neutro;48
2021-10-27 14:55:00;2021-Q4;191.95;192.7;191.79;192.66;11;0.37;2.21;2.94;1.4;Neutro;48
2022-08-02 09:40:00;2022-Q3;194.42;194.46;193.58;193.73;34;-0.35;-1.78;2.39;2.6;Neutro;48
2025-06-24 10:25:00;2025-Q2;356.03;356.03;354.38;354.38;18;-0.46;-1.89;2.21;2.7;Neutro;48
2024-06-18 11:15:00;2024-Q2;234.53;234.53;233.81;233.81;10;-0.31;-2.05;2.58;2.0;Neutro;48
2021-04-20 16:00:00;2021-Q2;129.41;129.41;128.84;128.84;4;-0.44;-2.68;2.74;1.0;Neutro;48
2022-09-06 12:25:00;2022-Q3;208.21;208.94;208.21;208.94;13;0.35;1.89;2.17;2.8;Neutro;48
2025-08-11 12:00:00;2025-Q3;373.06;374.61;373.06;374.52;12;0.39;2.23;2.44;2.0;Neutro;48
2024-07-09 09:55:00;2024-Q3;253.33;254.48;253.29;254.23;69;0.36;1.57;2.04;3.4;Neutro;48
2025-09-19 12:15:00;2025-Q3;420.94;422.87;420.69;422.87;6;0.46;2.07;3.17;1.3;Neutro;48
2024-01-23 10:20:00;2024-Q1;189.49;189.94;189.29;189.94;11;0.24;1.67;2.93;2.1;Neutro;48
2024-02-28 14:55:00;2024-Q1;188.07;188.36;187.89;188.11;24;0.02;0.04;2.35;5.0;Neutro;48
2023-11-20 10:10:00;2023-Q4;165.73;165.93;165.28;165.93;47;0.12;0.79;3.11;3.1;Neutro;48
2025-04-10 13:20:00;2025-Q2;383.68;383.68;381.85;381.85;8;-0.48;-2.22;2.57;1.8;Neutro;48
2023-03-21 12:05:00;2023-Q1;169.58;169.58;169.07;169.07;11;-0.3;-1.95;2.72;2.0;Neutro;48
2022-06-23 11:25:00;2022-Q2;218.24;218.32;217.59;217.67;37;-0.26;-1.18;2.06;3.8;Neutro;48
2025-01-13 12:00:00;2025-Q1;357.56;358.3;357.56;358.3;5;0.21;1.85;2.68;2.2;Neutro;48
2022-06-17 11:00:00;2022-Q2;219.2;220.05;219.2;220.05;6;0.39;2.33;3.13;1.0;Neutro;48
2025-01-06 10:35:00;2025-Q1;357.99;357.99;356.85;356.85;4;-0.32;-2.12;3.39;0.9;Neutro;48
2024-03-21 10:50:00;2024-Q1;191.77;191.77;191.13;191.51;11;-0.14;-1.21;3.84;1.6;Neutro;48
2021-03-11 15:25:00;2021-Q1;129.62;129.9;129.62;129.9;7;0.22;1.61;3.39;1.6;Neutro;48
2024-05-15 13:25:00;2024-Q2;205.64;206.53;205.64;206.53;4;0.43;2.03;3.28;1.2;Neutro;48
2025-06-24 13:25:00;2025-Q2;349.52;351.03;349.16;351.03;14;0.43;2.06;2.64;1.9;Neutro;48
2022-08-22 12:00:00;2022-Q3;204.19;205.03;204.19;204.76;16;0.28;1.82;2.73;2.1;Neutro;48
2022-05-13 09:35:00;2022-Q2;203.28;203.28;202.21;202.25;12;-0.51;-2.36;2.69;1.5;Neutro;48
2024-01-12 10:00:00;2024-Q1;183.36;184.17;183.36;184.01;10;0.35;1.92;2.96;1.7;Neutro;48
2025-02-14 11:55:00;2025-Q1;454.0;456.58;454.0;456.58;15;0.57;2.16;2.8;1.6;Neutro;48
2023-08-01 11:15:00;2023-Q3;152.35;152.7;152.08;152.08;12;-0.18;-1.13;3.16;2.5;Neutro;48
2022-05-19 10:45:00;2022-Q2;206.35;206.35;205.59;205.66;9;-0.33;-1.97;2.7;2.0;Neutro;48
2022-07-26 11:00:00;2022-Q3;198.8;198.8;198.14;198.14;3;-0.33;-2.65;2.94;0.8;Neutro;48
2024-04-01 13:20:00;2024-Q2;198.49;198.87;198.02;198.15;14;-0.17;-1.14;2.65;3.1;Neutro;48
2025-12-17 12:55:00;2025-Q4;424.0;424.0;423.0;423.0;5;-0.24;-2.18;2.83;1.5;Neutro;48
2021-06-01 12:50:00;2021-Q2;158.78;158.78;158.0;158.0;4;-0.49;-2.2;2.98;1.3;Neutro;48
2021-02-23 14:55:00;2021-Q1;132.08;132.08;131.71;131.71;10;-0.28;-1.67;2.68;2.4;Neutro;48
2022-04-20 13:15:00;2022-Q2;209.46;210.15;209.42;210.11;8;0.31;2.03;3.25;1.2;Neutro;48
2024-12-02 13:40:00;2024-Q4;324.74;324.74;323.64;323.82;14;-0.28;-1.48;2.11;3.4;Neutro;48
2023-11-27 12:15:00;2023-Q4;166.7;166.7;166.13;166.13;13;-0.34;-1.81;2.14;2.9;Neutro;48
2022-03-07 11:05:00;2022-Q1;215.17;215.17;214.52;214.6;12;-0.26;-1.86;2.33;2.6;Neutro;48
2022-06-10 10:00:00;2022-Q2;221.39;221.89;220.74;221.89;24;0.23;1.69;3.21;1.7;Neutro;48
2025-03-26 10:20:00;2025-Q1;443.06;444.53;443.06;444.53;5;0.33;2.47;3.17;0.7;Neutro;48
2024-04-29 09:40:00;2024-Q2;231.04;231.98;231.04;231.98;15;0.41;1.92;2.4;2.4;Neutro;48
2021-06-16 13:10:00;2021-Q2;152.79;153.28;152.79;153.28;16;0.32;2.09;2.57;2.0;Neutro;48
2024-08-07 11:00:00;2024-Q3;256.31;257.25;255.89;255.93;12;-0.15;-0.67;3.35;2.9;Neutro;48
2023-03-28 10:30:00;2023-Q1;164.88;164.88;164.34;164.34;14;-0.33;-1.46;2.09;3.4;Neutro;48
2021-10-14 11:05:00;2021-Q4;201.32;201.32;200.4;200.4;7;-0.46;-2.12;2.88;1.5;Neutro;48
2025-12-30 13:30:00;2025-Q4;428.85;428.85;428.0;428.0;11;-0.2;-1.87;2.18;2.8;Neutro;48
2022-08-24 10:25:00;2022-Q3;213.18;214.18;212.92;214.14;45;0.45;2.08;2.98;1.5;Neutro;48
2025-08-22 11:00:00;2025-Q3;440.99;443.7;440.99;443.7;8;0.61;2.54;2.84;1.0;Neutro;48
2025-03-27 14:55:00;2025-Q1;427.36;427.95;426.4;426.4;8;-0.22;-1.74;3.79;0.9;Neutro;48
2025-02-18 13:00:00;2025-Q1;438.09;439.54;438.09;438.62;7;0.12;0.91;3.02;3.0;Neutro;48
2023-02-06 11:20:00;2023-Q1;175.42;175.42;174.86;174.86;6;-0.32;-1.88;2.59;2.2;Neutro;48
2021-11-29 12:10:00;2021-Q4;219.77;219.77;218.18;218.18;10;-0.72;-2.71;3.07;0.5;Neutro;48
2023-10-18 13:20:00;2023-Q4;154.13;154.25;153.8;154.25;38;0.08;0.37;2.22;4.7;Neutro;48
2022-08-30 13:55:00;2022-Q3;215.06;215.86;215.06;215.86;4;0.37;2.43;3.12;0.8;Neutro;48
2023-10-06 11:20:00;2023-Q4;143.65;144.22;143.65;143.81;9;0.11;0.59;3.42;2.9;Neutro;48
2025-05-07 10:00:00;2025-Q2;433.13;433.13;432.3;432.3;11;-0.19;-1.88;2.59;2.2;Neutro;48
2023-11-13 14:25:00;2023-Q4;170.04;170.29;170.0;170.29;18;0.15;1.11;2.15;3.8;Neutro;48
2025-02-06 14:00:00;2025-Q1;433.58;435.55;433.58;435.55;8;0.45;2.34;2.66;1.5;Neutro;48
2022-11-22 10:10:00;2022-Q4;151.03;151.03;150.3;150.65;7;-0.25;-1.43;3.74;1.4;Neutro;48
2022-01-24 12:30:00;2022-Q1;224.17;224.64;224.17;224.64;9;0.21;2.13;2.78;1.7;Neutro;48
2021-12-30 13:50:00;2021-Q4;213.62;214.25;213.62;214.25;12;0.29;1.76;2.31;2.7;Neutro;48
2021-12-27 11:45:00;2021-Q4;211.56;212.46;211.56;212.46;4;0.43;2.31;2.95;1.2;Neutro;48
2024-04-29 12:45:00;2024-Q2;232.66;232.66;231.55;231.98;14;-0.29;-1.17;2.86;2.8;Neutro;48
2023-01-11 11:10:00;2023-Q1;144.29;144.96;144.29;144.96;4;0.46;2.6;3.03;0.7;Neutro;48
2024-09-17 11:30:00;2024-Q3;271.28;271.97;271.28;271.8;13;0.19;1.95;2.53;2.2;Neutro;48
2024-04-11 09:40:00;2024-Q2;223.47;223.47;222.53;222.61;33;-0.38;-1.87;2.4;2.5;Neutro;48
2024-02-28 15:10:00;2024-Q1;188.32;188.32;187.89;187.89;11;-0.23;-1.64;2.21;3.0;Neutro;48
2022-03-17 10:00:00;2022-Q1;204.43;205.05;204.43;205.05;5;0.3;2.14;3.08;1.2;Neutro;48
2025-05-05 12:10:00;2025-Q2;433.81;433.81;432.39;432.39;16;-0.33;-2.1;2.2;2.4;Neutro;48
2022-05-02 09:45:00;2022-Q2;208.65;208.65;207.89;207.89;16;-0.36;-2.07;2.93;1.5;Neutro;48
2022-06-22 09:45:00;2022-Q2;222.12;222.85;222.04;222.85;17;0.33;2.09;2.56;2.0;Neutro;48
2023-10-25 11:10:00;2023-Q4;159.0;159.12;158.56;158.56;8;-0.28;-1.72;3.65;1.1;Neutro;48
2024-12-17 14:25:00;2024-Q4;361.81;362.81;361.72;362.81;12;0.28;1.71;2.52;2.5;Neutro;48
2021-05-18 11:35:00;2021-Q2;148.48;149.02;148.48;148.94;11;0.31;1.85;3.02;1.7;Neutro;48
2024-11-14 10:40:00;2024-Q4;302.48;303.95;302.13;303.95;11;0.49;2.08;3.31;1.0;Neutro;48
2022-10-18 13:20:00;2022-Q4;179.12;179.12;178.39;178.39;7;-0.41;-2.2;2.65;1.7;Neutro;48
2022-10-13 12:30:00;2022-Q4;184.48;184.48;183.45;184.13;30;-0.19;-0.83;2.82;3.3;Neutro;48
2023-11-27 10:40:00;2023-Q4;167.02;167.87;167.02;167.87;17;0.51;2.36;2.75;1.4;Neutro;48
2022-01-28 10:30:00;2022-Q1;223.86;224.56;223.86;224.48;21;0.28;1.99;2.74;1.9;Neutro;48
2024-08-28 11:15:00;2024-Q3;262.61;262.61;261.88;261.88;22;-0.28;-2.01;2.05;2.7;Neutro;48
2023-04-14 13:20:00;2023-Q2;178.77;179.24;178.69;179.24;16;0.26;1.52;2.07;3.3;Neutro;48
2022-10-31 12:15:00;2022-Q4;157.84;158.99;157.84;158.49;5;0.41;1.85;3.56;1.0;Neutro;48
2022-06-06 13:15:00;2022-Q2;227.14;227.14;226.53;226.53;8;-0.27;-2.19;2.55;1.8;Neutro;48
2025-01-13 13:50:00;2025-Q1;357.99;358.87;357.99;358.87;4;0.25;2.28;2.99;1.2;Neutro;48
2021-11-08 12:35:00;2021-Q4;192.92;192.92;192.34;192.45;11;-0.24;-1.69;2.81;2.2;Neutro;48
